"island","site","GenSp","final_name"
"Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"Kauai","Kauai_01","Mesothriscus optimus","Mesothriscus optimus"
"Kauai","Kauai_01","Mesothriscus optimus","Mesothriscus optimus"
"Kauai","Kauai_01","Mesothriscus optimus","Mesothriscus optimus"
"Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"Kauai","Kauai_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Kauai","Kauai_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Kauai","Kauai_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignigis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"Maui","Maui_01","Drosophila spectabilis","Drosophila spectabilis"
"Maui","Maui_01","Drosophila spectabilis","Drosophila spectabilis"
"Maui","Maui_01","Mecaphesa hiatus","Mecaphesa hiatus"
"Maui","Maui_01","Mecaphesa hiatus","Mecaphesa hiatus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Cis immaturus","Cis immaturus"
"Maui","Maui_01","Campsicnemus ephydrus","Campsicnemus ephydrus"
"Maui","Maui_01","Campsicnemus philohydratus","Campsicnemus philohydratus"
"Maui","Maui_01","Campsicnemus philohydratus","Campsicnemus philohydratus"
"Maui","Maui_01","Campsicnemus philohydratus","Campsicnemus philohydratus"
"Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"Maui","Maui_01","Caryedon serratus","Caryedon serratus"
"Maui","Maui_01","Caryedon serratus","Caryedon serratus"
"Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"Maui","Maui_01","Proterhinus comes","Proterhinus comes"
"Maui","Maui_01","Proterhinus comes","Proterhinus comes"
"Maui","Maui_01","Proterhinus comes","Proterhinus comes"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"Maui","Maui_01","Tetragnatha acuta","Tetragnatha acuta"
"Maui","Maui_01","Tetragnatha acuta","Tetragnatha acuta"
"Maui","Maui_01","Tetragnatha acuta","Tetragnatha acuta"
"Maui","Maui_01","Forcipomyia ingrami","Forcipomyia ingrami"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"Maui","Maui_01","Mecyclothorax unctus","Mecyclothorax unctus"
"Maui","Maui_01","Mecyclothorax unctus","Mecyclothorax unctus"
"Maui","Maui_01","Oeobia heterodoxa","Oeobia heterodoxa"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"Maui","Maui_01","Araecerus vieillardi","Araecerus vieillardi"
"Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauiii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Carposina mauii","Carposina mauii"
"Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"Maui","Maui_01","Chlorococcus straussiae","Chlorococcus straussiae"
"Maui","Maui_01","Chlorococcus straussiae","Chlorococcus straussiae"
"Maui","Maui_01","Chlorococcus straussiae","Chlorococcus straussiae"
"Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"Maui","Maui_01","Neseis haleakalae","Neseis haleakalae"
"Maui","Maui_01","Neseis haleakalae","Neseis haleakalae"
"Maui","Maui_01","Drosophila lemniscata","Drosophila lemniscata"
"Maui","Maui_01","Drosophila lemniscata","Drosophila lemniscata"
"Maui","Maui_01","Drosophila disticha","Drosophila disticha"
"Maui","Maui_01","Drosophila disticha","Drosophila disticha"
"Maui","Maui_01","Eurynogaster spiniger","Eurynogaster spiniger"
"Maui","Maui_01","Eurynogaster spiniger","Eurynogaster spiniger"
"Maui","Maui_01","Eurynogaster spiniger","Eurynogaster spiniger"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Leucania striata","Leucania striata"
"Maui","Maui_01","Neoclytarlus railliardiae","Neoclytarlus railliardiae"
"Maui","Maui_01","Myllaena vicina","Myllaena vicina"
"Maui","Maui_01","Atheta coriaria","Atheta coriaria"
"Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"Maui","Maui_01","Hofmannophila pseudospretella","Hofmannophila pseudospretella"
"Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui","Prognathogryllus kukui"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis","Phenacoccus madeirensis"
"Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis","Proterhinus ruficollis"
"Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum","Cheiracanthium diversum"
"Maui","Maui_01","Cydia plicata","Cydia plicata"
"Maui","Maui_01","Cydia plicata","Cydia plicata"
"Maui","Maui_01","Cydia plicata","Cydia plicata"
"Maui","Maui_01","Cydia plicata","Cydia plicata"
"Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps","Remaudiereana nigriceps"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi","Metaphycus lounsburyi"
