"island","site","GenSp"
"Maui","Maui_01","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui"
"Maui","Maui_01","Prognathogryllus kukui"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Phenacoccus madeirensis"
"Maui","Maui_01","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis"
"Maui","Maui_01","Proterhinus ruficollis"
"Maui","Maui_01","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum"
"Maui","Maui_01","Cheiracanthium diversum"
"Maui","Maui_01","Cydia plicata"
"Maui","Maui_01","Cydia plicata"
"Maui","Maui_01","Cydia plicata"
"Maui","Maui_01","Cydia plicata"
"Maui","Maui_01","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps"
"Maui","Maui_01","Remaudiereana nigriceps"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Metaphycus lounsburyi"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Udea heterodoxa"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Hylaeus facilis"
"Maui","Maui_01","Plagithmysus simillimus"
"Maui","Maui_01","Plagithmysus simillimus"
"Maui","Maui_01","Plagithmysus simillimus"
"Maui","Maui_01","Macrosiphum solanifolii"
"Maui","Maui_01","Macrosiphum solanifolii"
"Maui","Maui_01","Orthezia insignis"
"Maui","Maui_01","Orthezia insignis"
"Maui","Maui_01","Orthezia insignis"
"Maui","Maui_01","Anisolabis eteronoma"
"Maui","Maui_01","Omiodes blackburni"
"Maui","Maui_01","Omiodes blackburni"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Pentamerismus oregonensis"
"Maui","Maui_01","Trigonidium pseudokua"
"Maui","Maui_01","Trigonidium pseudokua"
"Maui","Maui_01","Sinella kukae"
"Maui","Maui_01","Sinella kukae"
"Maui","Maui_01","Sigmatineurum nigrum"
"Maui","Maui_01","Lispocephala pollinosa"
"Maui","Maui_01","Lispocephala pollinosa"
"Maui","Maui_01","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus"
"Maui","Maui_01","Liancalus metallicus"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Athesapeuta cyperi"
"Maui","Maui_01","Emperoptera zimmermani"
"Maui","Maui_01","Emperoptera zimmermani"
"Maui","Maui_01","Emperoptera zimmermani"
"Maui","Maui_01","Emperoptera zimmermani"
"Maui","Maui_01","Hyposmocoma diffusa"
"Maui","Maui_01","Hyposmocoma diffusa"
"Maui","Maui_01","Hyposmocoma diffusa"
"Maui","Maui_01","Hyposmocoma scepticella"
"Maui","Maui_01","Hyposmocoma scepticella"
"Maui","Maui_01","Xyleborinus saxeseni"
"Maui","Maui_01","Phaeogramma vittipennis"
"Maui","Maui_01","Phaeogramma vittipennis"
"Maui","Maui_01","Phaeogramma vittipennis"
"Maui","Maui_01","Nesiomiris cheliferus"
"Maui","Maui_01","Nesiomiris cheliferus"
"Maui","Maui_01","Nesiomiris cheliferus"
"Maui","Maui_01","Nesiomiris cheliferus"
"Maui","Maui_01","Anax strenuus"
"Maui","Maui_01","Anax strenuus"
"Maui","Maui_01","Atelothrus limbatus"
"Maui","Maui_01","Atelothrus limbatus"
"Maui","Maui_01","Atelothrus limbatus"
"Maui","Maui_01","Pachodynerus nasidens"
"Maui","Maui_01","Pachodynerus nasidens"
"Maui","Maui_01","Agrotis tephrias"
"Maui","Maui_01","Agrotis tephrias"
"Maui","Maui_01","Agrotis tephrias"
"Maui","Maui_01","Agrotis tephrias"
"Maui","Maui_01","Circulifer tenellus"
"Maui","Maui_01","Circulifer tenellus"
"Maui","Maui_01","Circulifer tenellus"
"Maui","Maui_01","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius"
"Maui","Maui_01","Barypristus incendiarius"
"Maui","Maui_01","Neseis ampliata"
"Maui","Maui_01","Neseis ampliata"
"Maui","Maui_01","Neseis ampliata"
"Maui","Maui_01","Proterhinus tuberculiceps"
"Maui","Maui_01","Proterhinus tuberculiceps"
"Maui","Maui_01","Proterhinus tuberculiceps"
"Maui","Maui_01","Brontolaemus currax mauiensis"
"Maui","Maui_01","Brontolaemus currax mauiensis"
"Maui","Maui_01","Brontolaemus currax mauiensis"
"Maui","Maui_01","Brontolaemus currax mauiensis"
"Maui","Maui_01","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis"
"Maui","Maui_01","Lispinodes mauiensis"
"Maui","Maui_01","Eupetinus laevigatus"
"Maui","Maui_01","Eupetinus laevigatus"
"Maui","Maui_01","Colpodiscus lucipetens"
"Maui","Maui_01","Colpodiscus lucipetens"
"Maui","Maui_01","Colpodiscus lucipetens"
"Maui","Maui_01","Scatella femoralis"
"Maui","Maui_01","Scatella femoralis"
"Maui","Maui_01","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta"
"Maui","Maui_01","Hyposmocoma bitincta"
"Maui","Maui_01","Odynerus erythrostactes"
"Maui","Maui_01","Odynerus erythrostactes"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Pectinophora gossypiella"
"Maui","Maui_01","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni"
"Maui","Maui_01","Nesosydne blackburni"
"Maui","Maui_01","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis"
"Maui","Maui_01","Cremastus flavoorbitalis"
"Maui","Maui_01","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis"
"Maui","Maui_01","Diestota occidentalis"
"Maui","Maui_01","Scaptomyza nasalis"
"Maui","Maui_01","Scaptomyza nasalis"
"Maui","Maui_01","Scaptomyza nasalis"
"Maui","Maui_01","Abanchogastra debilis"
"Maui","Maui_01","Abanchogastra debilis"
"Maui","Maui_01","Abanchogastra debilis"
"Maui","Maui_01","Abanchogastra debilis"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Pararrhaptica perkinsana"
"Maui","Maui_01","Tetragnatha macracantha"
"Maui","Maui_01","Tetragnatha macracantha"
"Maui","Maui_01","Tetragnatha macracantha"
"Maui","Maui_01","Tetragnatha macracantha"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Aedes albopictus"
"Maui","Maui_01","Tetramorium tonganum"
"Maui","Maui_01","Tetramorium tonganum"
"Maui","Maui_01","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi"
"Maui","Maui_01","Trigonidium wahoi"
"Maui","Maui_01","Nabis koelensis"
"Maui","Maui_01","Nabis koelensis"
"Maui","Maui_01","Plagithmysus medeirosi"
"Maui","Maui_01","Plagithmysus medeirosi"
"Maui","Maui_01","Plagithmysus medeirosi"
"Maui","Maui_01","Plagithmysus medeirosi"
"Maui","Maui_01","Syntormon distortitarsis"
"Maui","Maui_01","Syntormon distortitarsis"
"Maui","Maui_01","Syntormon distortitarsis"
"Maui","Maui_01","Sierola mauiensis"
"Maui","Maui_01","Sierola mauiensis"
"Maui","Maui_01","Dyscritomyia grimshawi"
"Maui","Maui_01","Dyscritomyia grimshawi"
"Maui","Maui_01","Dyscritomyia grimshawi"
"Maui","Maui_01","Dyscritomyia grimshawi"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Scaptomyza pallifrons"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Balclutha timberlakei"
"Maui","Maui_01","Araecerus fasciculatus"
"Maui","Maui_01","Araecerus fasciculatus"
"Maui","Maui_01","Nysius longicollis"
"Maui","Maui_01","Nysius longicollis"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Proterhinus haleakalae"
"Maui","Maui_01","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula"
"Maui","Maui_01","Campsicnemus macula"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Fornax longicornis"
"Maui","Maui_01","Scotorythra brunnea"
"Maui","Maui_01","Scotorythra brunnea"
"Maui","Maui_01","Scotorythra brunnea"
"Maui","Maui_01","Hierodula patellifera"
"Maui","Maui_01","Hierodula patellifera"
"Maui","Maui_01","Hierodula patellifera"
"Maui","Maui_01","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta"
"Maui","Maui_01","Batrachedrodes supercincta"
"Maui","Maui_01","Nysius kinbergi"
"Maui","Maui_01","Eupetinus latimargo"
"Maui","Maui_01","Eupetinus latimargo"
"Maui","Maui_01","Eupetinus latimargo"
"Maui","Maui_01","Eupetinus latimargo"
"Maui","Maui_01","Athetis thoracica"
"Maui","Maui_01","Athetis thoracica"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Leialoha mauiensis"
"Maui","Maui_01","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus"
"Maui","Maui_01","Mecyclothorax rusticus"
"Maui","Maui_01","Entomobrya albocincta"
"Maui","Maui_01","Entomobrya albocincta"
"Maui","Maui_01","Entomobrya albocincta"
"Maui","Maui_01","Entomobrya albocincta"
"Maui","Maui_01","Drosophila mediana"
"Maui","Maui_01","Drosophila mediana"
"Maui","Maui_01","Drosophila mediana"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Philodoria dubauticola"
"Maui","Maui_01","Tetragnatha hawaiensis"
"Maui","Maui_01","Tetragnatha hawaiensis"
"Maui","Maui_01","Tetragnatha hawaiensis"
"Maui","Maui_01","Tetragnatha quasimodo"
"Maui","Maui_01","Tetragnatha quasimodo"
"Maui","Maui_01","Phlyctaenia liopis"
"Maui","Maui_01","Vanessa tameamea"
"Maui","Maui_01","Scaptomyza exigua"
"Maui","Maui_01","Scaptomyza exigua"
"Maui","Maui_01","Scaptomyza exigua"
"Maui","Maui_01","Adelencyrtus odonaspidis"
"Maui","Maui_01","Adelencyrtus odonaspidis"
"Maui","Maui_01","Heterocrossa atronotata"
"Maui","Maui_01","Heterocrossa atronotata"
"Maui","Maui_01","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes"
"Maui","Maui_01","Aphidius obscuripes"
"Maui","Maui_01","Psallus luteus"
"Maui","Maui_01","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis"
"Maui","Maui_01","Plagithmysus smilacis"
"Maui","Maui_01","Drosophila truncipenna"
"Maui","Maui_01","Drosophila truncipenna"
"Maui","Maui_01","Drosophila truncipenna"
"Maui","Maui_01","Lispocephala deceptiva"
"Maui","Maui_01","Lispocephala deceptiva"
"Maui","Maui_01","Lispocephala deceptiva"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Cardiocondyla wroughtonii"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Amblyseius largoensis"
"Maui","Maui_01","Neoscatella hawaiiensis"
"Maui","Maui_01","Neoscatella hawaiiensis"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Drosophila kikkawai"
"Maui","Maui_01","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus"
"Maui","Maui_01","Aleurothrixus floccosus"
"Maui","Maui_01","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi"
"Maui","Maui_01","Forcipomyia hardyi"
"Maui","Maui_01","Oligota glabra"
"Maui","Maui_01","Lispocephala ascita"
"Maui","Maui_01","Lispocephala ascita"
"Maui","Maui_01","Lispocephala ascita"
"Maui","Maui_01","Lispocephala subseminigra"
"Maui","Maui_01","Lispocephala subseminigra"
"Maui","Maui_01","Lispocephala subseminigra"
"Maui","Maui_01","Drosophila virilis"
"Maui","Maui_01","Drosophila virilis"
"Maui","Maui_01","Drosophila virilis"
"Maui","Maui_01","Drosophila virilis"
"Maui","Maui_01","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Laupala nigra"
"HawaiiIsland","HawaiiIsland_01","Laupala nigra"
"HawaiiIsland","HawaiiIsland_01","Cydia obliqua"
"HawaiiIsland","HawaiiIsland_01","Cydia obliqua"
"HawaiiIsland","HawaiiIsland_01","Cydia obliqua"
"HawaiiIsland","HawaiiIsland_01","Elenchus melanias"
"HawaiiIsland","HawaiiIsland_01","Projectothrips trespinus"
"HawaiiIsland","HawaiiIsland_01","Mestolobes droseropa"
"HawaiiIsland","HawaiiIsland_01","Mestolobes droseropa"
"HawaiiIsland","HawaiiIsland_01","Syrphophagus aphidivorus"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Xyleborus vulcanus"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Orthoea vincta"
"HawaiiIsland","HawaiiIsland_01","Orthoea vincta"
"HawaiiIsland","HawaiiIsland_01","Orthoea vincta"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Dicranomyia hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Epiphanis tristis"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anomalochrysa fulvescens rhododora"
"HawaiiIsland","HawaiiIsland_01","Anomalochrysa fulvescens rhododora"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Tegonotus hibiscella"
"HawaiiIsland","HawaiiIsland_01","Tympanococcus tympanistus"
"HawaiiIsland","HawaiiIsland_01","Psilopa olga"
