"GenSp","mass_mg"
"Nesiomiris williamsi",16.4656456993617
"Nesiomiris williamsi",10.4472800122151
"Hyposmocoma flavicosta",67.9917987185034
"Hyposmocoma flavicosta",22.5555926573797
"Hyposmocoma flavicosta",59.3430805283852
"Hyposmocoma flavicosta",9.94417097758405
"Hyposmocoma flavicosta",34.5140233849182
"Hyposmocoma flavicosta",12.0777689227297
"Hyposmocoma flavicosta",51.2161286782079
"Hyposmocoma flavicosta",24.127052849909
"Hyposmocoma flavicosta",11.5393858687109
"Hyposmocoma flavicosta",61.9030645769693
"Hyposmocoma flavicosta",25.9980140248086
"Hyposmocoma flavicosta",30.970371116995
"Hyposmocoma flavicosta",15.1973694987231
"Hyposmocoma flavicosta",27.7907656937563
"Hyposmocoma flavicosta",28.7869514854145
"Hyposmocoma flavicosta",28.5013734561903
"Hyposmocoma flavicosta",40.3227308604508
"Hyposmocoma flavicosta",51.4709205501029
"Hyposmocoma flavicosta",17.3828966226201
"Hyposmocoma flavicosta",16.326757286837
"Hyposmocoma flavicosta",50.9269470095466
"Hyposmocoma flavicosta",10.3770783073734
"Hyposmocoma flavicosta",13.0970932017091
"Hyposmocoma flavicosta",43.269304485345
"Hyposmocoma flavicosta",11.2891678641963
"Hyposmocoma flavicosta",7.87267954242189
"Hyposmocoma flavicosta",18.1850834532019
"Hyposmocoma flavicosta",38.1022344475394
"Herpetogramma licarsisalis",25.5143637556098
"Abgrallaspis cyanophylli",29.2233752774226
"Abgrallaspis cyanophylli",23.6093717129622
"Abgrallaspis cyanophylli",24.9804222393259
"Capua trigonifer",26.7054014485631
"Capua trigonifer",19.497697969936
"Capua trigonifer",19.4739651279645
"Capua trigonifer",42.4466002082249
"Capua trigonifer",11.9896954023984
"Capua trigonifer",63.8309199167361
"Capua trigonifer",37.0988443356031
"Nesticella mogera",27.2369197397933
"Nesticella mogera",17.5925801739514
"Pseudoparasitus stigmaticus",18.7895772153051
"Pseudoparasitus stigmaticus",23.0127857497082
"Pseudoparasitus stigmaticus",10.925451142736
"Pseudoparasitus stigmaticus",47.7994905392353
"Pseudoparasitus stigmaticus",23.736334422876
"Drosophila barbata",19.389534135503
"Ptycta apicantha",16.4151741228375
"Ptycta apicantha",18.1845111325591
"Ptycta apicantha",6.5354666136269
"Ptycta apicantha",44.5625195541406
"Ptycta apicantha",6.6594417836364
"Ptycta apicantha",7.19255789865852
"Ptycta apicantha",31.8467022681903
"Ptycta apicantha",21.7658511209466
"Ptycta apicantha",44.9768428500944
"Ptycta apicantha",44.1740082466196
"Ptycta apicantha",24.0427347282702
"Ptycta apicantha",20.5764158534357
"Ptycta apicantha",35.2971115144272
"Ptycta apicantha",12.0611984544939
"Ptycta apicantha",43.2373194350643
"Ptycta apicantha",12.9567216527382
"Ptycta apicantha",36.7743176933105
"Ptycta apicantha",33.3940960282358
"Ptycta apicantha",17.2306498874089
"Ptycta apicantha",42.5563949401065
"Ptycta apicantha",16.8672610270422
"Ptycta apicantha",26.5654296240635
"Ptycta apicantha",13.9613820912521
"Ptycta apicantha",32.2879898350765
"Ptycta apicantha",49.8118330058577
"Ptycta apicantha",72.645077884774
"Ptycta apicantha",11.0298294843153
"Ptycta apicantha",48.06522391328
"Ptycta apicantha",46.2517923068148
"Ptycta apicantha",22.2399031803006
"Ptycta apicantha",30.4669973414786
"Ptycta apicantha",14.7220196182649
"Ptycta apicantha",30.816954173269
"Ptycta apicantha",4.69233692792768
"Ptycta apicantha",26.9697733794361
"Ptycta apicantha",42.058713371389
"Ptycta apicantha",20.3809410232168
"Ptycta apicantha",8.57472094444861
"Ptycta apicantha",16.2106005637279
"Ptycta apicantha",26.6446932121353
"Ptycta apicantha",2.58317240311522
"Ptycta apicantha",4.6979911858089
"Ptycta apicantha",12.855504572364
"Ptycta apicantha",29.1308394468648
"Ptycta apicantha",24.432140183378
"Ptycta apicantha",23.7990653733181
"Ptycta apicantha",42.5694422844364
"Ptycta apicantha",25.3454614911735
"Ptycta apicantha",18.2924959565318
"Ptycta apicantha",32.2958306422459
"Ptycta apicantha",11.4167561869991
"Ptycta apicantha",84.115400577154
"Ptycta apicantha",16.7062078135138
"Ptycta apicantha",24.7479744852953
"Ptycta apicantha",12.5573931209721
"Ptycta apicantha",43.3842236433233
"Ptycta apicantha",17.198847813818
"Ptycta apicantha",58.1651711139719
"Ptycta apicantha",17.9880648991209
"Ptycta apicantha",42.4788364925561
"Ptycta apicantha",17.5174422104803
"Ptycta apicantha",25.8441459885941
"Ptycta apicantha",45.6297358646627
"Ptycta apicantha",5.91365959231339
"Ptycta apicantha",21.2790756577007
"Ptycta apicantha",12.7604417000627
"Ptycta apicantha",20.2991455965274
"Ptycta apicantha",26.2907024566153
"Ptycta apicantha",59.3730055786409
"Ptycta apicantha",56.575404668854
"Ptycta apicantha",91.5877811304929
"Ptycta apicantha",15.9284503803745
"Ptycta apicantha",19.8944466745071
"Ptycta apicantha",21.0191148737668
"Ptycta apicantha",7.48862889660547
"Ptycta apicantha",4.927636190981
"Ptycta apicantha",31.6713401233266
"Ptycta apicantha",20.936161373673
"Ptycta apicantha",29.1363818732255
"Ptycta apicantha",22.057153437605
"Ptycta apicantha",46.8217033219736
"Ptycta apicantha",19.5675079878283
"Ptycta apicantha",16.3163218615682
"Ptycta apicantha",46.8313624278244
"Ptycta apicantha",49.6873056546919
"Ptycta apicantha",44.2684277289632
"Ptycta apicantha",18.2596764610583
"Ptycta apicantha",32.0936986705065
"Ptycta apicantha",16.982559541979
"Ptycta apicantha",9.20985180148387
"Ptycta apicantha",17.824137838544
"Ptycta apicantha",7.97738080256776
"Ptycta apicantha",26.5398030386019
"Ptycta apicantha",24.1669712628883
"Ptycta apicantha",26.1940071718485
"Ptycta apicantha",22.1763969680699
"Ptycta apicantha",42.2406249170602
"Ptycta apicantha",12.6936607715982
"Ptycta apicantha",16.7711730519454
"Ptycta apicantha",13.0840598395274
"Ptycta apicantha",36.5445311041244
"Ptycta apicantha",66.65789163874
"Ptycta apicantha",68.5257318128553
"Ptycta apicantha",20.159245235163
"Ptycta apicantha",15.5771461615051
"Ptycta apicantha",14.2627169927695
"Ptycta apicantha",9.8196388981731
"Ptycta apicantha",63.6424257539603
"Ptycta apicantha",20.3497130757941
"Ptycta apicantha",40.4864770344575
"Ptycta apicantha",15.2352568011344
"Ptycta apicantha",7.40369104123617
"Ptycta apicantha",35.6880235634233
"Ptycta apicantha",11.5726349645506
"Ptycta apicantha",6.77268923585899
"Ptycta apicantha",32.7061418635157
"Ptycta apicantha",24.4350708918466
"Ptycta apicantha",23.9693361891761
"Ptycta apicantha",21.4638168558555
"Ptycta apicantha",13.7616579033279
"Ptycta apicantha",29.9668240268905
"Ptycta apicantha",43.3976902214687
"Ptycta apicantha",41.2473068637627
"Ptycta apicantha",45.831836630493
"Ptycta apicantha",25.4427302634157
"Ptycta apicantha",45.0050927811703
"Ptycta apicantha",44.3296054273702
"Ptycta apicantha",15.8008039347225
"Ptycta apicantha",10.5569324426874
"Ptycta apicantha",50.6995224650648
"Ptycta apicantha",6.31076829914383
"Ptycta apicantha",19.2827800443913
"Ptycta apicantha",45.7808244485578
"Ptycta apicantha",23.3512939330089
"Ptycta apicantha",35.4857147924332
"Ptycta apicantha",19.9252755444907
"Ptycta apicantha",37.1568380116
"Ptycta apicantha",31.5371294281332
"Ptycta apicantha",36.0613392282182
"Ptycta apicantha",21.7048546580923
"Ptycta apicantha",24.2211038549228
"Ptycta apicantha",37.5037361649437
"Ptycta apicantha",25.8278057012433
"Ptycta apicantha",12.0692779751372
"Ptycta apicantha",35.5265318708435
"Ptycta apicantha",22.5608610899081
"Ptycta apicantha",14.5516437473675
"Ptycta apicantha",47.9488719732961
"Ptycta apicantha",23.6051896857049
"Ptycta apicantha",40.9834037039874
"Ptycta apicantha",51.0301967673516
"Ptycta apicantha",8.97146701722314
"Ptycta apicantha",8.20742883604548
"Ptycta apicantha",39.5508561492649
"Ptycta apicantha",45.2912073368543
"Ptycta apicantha",25.3033582306328
"Ptycta apicantha",38.1771452106639
"Ptycta apicantha",36.7379384521931
"Ptycta apicantha",36.3343032259428
"Ptycta apicantha",26.407263098294
"Ptycta apicantha",20.4054765185292
"Ptycta apicantha",17.0482044978171
"Ptycta apicantha",60.5117053735556
"Ptycta apicantha",32.1687917448836
"Ptycta apicantha",24.1480798806988
"Ptycta apicantha",10.2216173254558
"Ptycta apicantha",23.4375514698127
"Ptycta apicantha",16.81937329763
"Ptycta apicantha",38.4482804857328
"Ptycta apicantha",20.4287463090154
"Ptycta apicantha",35.5847102135471
"Ptycta apicantha",25.8979660549456
"Ptycta apicantha",25.9244345540224
"Ptycta apicantha",14.569598044017
"Ptycta apicantha",8.30181900064599
"Ptycta apicantha",23.0858774041567
"Ptycta apicantha",29.6960720759793
"Ptycta apicantha",17.9481056877602
"Ptycta apicantha",33.3685731794379
"Ptycta apicantha",35.4982629457008
"Ptycta apicantha",29.18877275812
"Ptycta apicantha",8.92359324471552
"Ptycta apicantha",35.2718532342113
"Ptycta apicantha",41.9446862747785
"Ptycta apicantha",14.447630885961
"Ptycta apicantha",40.4488254664263
"Ptycta apicantha",29.0113781436772
"Ptycta apicantha",9.95434148829983
"Ptycta apicantha",25.8718110253367
"Ptycta apicantha",51.6419070526336
"Ptycta apicantha",28.6515011626382
"Ptycta apicantha",66.9150094507943
"Ptycta apicantha",19.7660561071631
"Ptycta apicantha",15.6822129646683
"Ptycta apicantha",81.3664412004112
"Ptycta apicantha",56.0184587267111
"Ptycta apicantha",14.0731641947803
"Ptycta apicantha",65.4778116755267
"Ptycta apicantha",51.128429352728
"Ptycta apicantha",44.003727995
"Ptycta apicantha",29.7467407784691
"Ptycta apicantha",40.2132128676246
"Ptycta apicantha",49.8385768993883
"Ptycta apicantha",16.1532247757205
"Ptycta apicantha",33.9042221686168
"Ptycta apicantha",15.6283158198829
"Ptycta apicantha",38.3554257639227
"Ptycta apicantha",24.3784411204434
"Ptycta apicantha",14.0199693655806
"Ptycta apicantha",43.3655255527759
"Seira terrestris",7.09097641299027
"Seira terrestris",60.5923970391893
"Seira terrestris",32.4028273580815
"Seira terrestris",33.8900405014748
"Mecyclothorax discedens",11.300055698358
"Mecyclothorax discedens",33.8565644249214
"Mecyclothorax discedens",42.2014632427145
"Mecyclothorax discedens",28.9918503495147
"Mecyclothorax discedens",79.6459275675355
"Mecyclothorax discedens",24.0903178079883
"Mecyclothorax discedens",28.1715727979832
"Mecyclothorax discedens",28.5078360223656
"Mecyclothorax discedens",24.0197753229612
"Mecyclothorax discedens",19.137674579531
"Mecyclothorax discedens",24.3616997926197
"Mecyclothorax discedens",31.6740171280591
"Mecyclothorax discedens",65.0665337047007
"Mecyclothorax discedens",26.9927503222524
"Mecyclothorax discedens",59.5014044892824
"Mecyclothorax discedens",44.0629776261399
"Mecyclothorax discedens",5.35312748863119
"Mecyclothorax discedens",30.3305935354343
"Mecyclothorax discedens",45.467338943086
"Mecyclothorax discedens",72.1192077821029
"Mecyclothorax discedens",17.3483691434044
"Mecyclothorax discedens",12.6432343483148
"Mecyclothorax discedens",31.7522483775882
"Mecyclothorax discedens",35.4225128299677
"Mecyclothorax discedens",56.8686013616871
"Mecyclothorax discedens",23.5805674063972
"Mecyclothorax discedens",24.8666308011054
"Mecyclothorax discedens",31.4420273608401
"Mecyclothorax discedens",19.9506333487555
"Mecyclothorax discedens",22.4905453162302
"Mecyclothorax discedens",28.3883713105442
"Mecyclothorax discedens",33.6561837765355
"Mecyclothorax discedens",3.65132602905846
"Mecyclothorax discedens",31.3639463849871
"Mecyclothorax discedens",28.2122407849467
"Oceanides pteridicola",44.9718630311615
"Oceanides pteridicola",43.8300460878053
"Oceanides pteridicola",72.4732130674453
"Oceanides pteridicola",39.3591660139138
"Oceanides pteridicola",32.7493911391537
"Oceanides pteridicola",23.0942462696598
"Oceanides pteridicola",32.8015161292339
"Oceanides pteridicola",27.2402782088407
"Oceanides pteridicola",26.9451747910794
"Oceanides pteridicola",38.5306491458181
"Oceanides pteridicola",37.7932020499535
"Oceanides pteridicola",18.6692372075137
"Oceanides pteridicola",22.0478311373969
"Oceanides pteridicola",34.1694249275961
"Oceanides pteridicola",117.346277513471
"Oceanides pteridicola",52.7784057460373
"Oceanides pteridicola",6.6147179459426
"Oceanides pteridicola",21.8144895741974
"Cryptotermes brevis",29.2661279515526
"Cryptotermes brevis",32.4044268569861
"Cryptotermes brevis",13.0756164003676
"Cryptotermes brevis",24.8119670624963
"Cryptotermes brevis",14.5011245833599
"Cryptotermes brevis",36.3227660833322
"Cryptotermes brevis",29.986632564641
"Cryptotermes brevis",37.2048363918591
"Cryptotermes brevis",6.04524295085708
"Cryptotermes brevis",24.846162855738
"Cryptotermes brevis",23.4263843243012
"Cryptotermes brevis",24.9032345637795
"Cryptotermes brevis",47.6269420062356
"Cryptotermes brevis",16.7578048096188
"Cryptotermes brevis",21.2890088254305
"Cryptotermes brevis",54.7793283125785
"Cryptotermes brevis",18.0419692718452
"Cryptotermes brevis",25.0588134880237
"Cryptotermes brevis",7.37074261146586
"Cryptotermes brevis",9.63763890640319
"Cryptotermes brevis",59.9692531654596
"Cryptotermes brevis",23.7161555862973
"Cryptotermes brevis",17.1769221880491
"Cryptotermes brevis",30.5909262475606
"Cryptotermes brevis",35.0120522004926
"Cryptotermes brevis",50.9293419257426
"Cryptotermes brevis",31.3365899600755
"Cryptotermes brevis",47.47116373017
"Cryptotermes brevis",32.4268596178412
"Cryptotermes brevis",22.3490770242096
"Cryptotermes brevis",28.7769154692261
"Cryptotermes brevis",19.7080875175133
"Cryptotermes brevis",33.35968341666
"Cryptotermes brevis",67.379266020837
"Cryptotermes brevis",22.9811914709352
"Cryptotermes brevis",27.2089565018178
"Xyletobius lineatus",28.1617888444684
"Sitophilus linearis",11.3277932637078
"Sitophilus linearis",41.0602101764405
"Sitophilus linearis",30.9470181228114
"Sitophilus linearis",35.3258788995611
"Sitophilus linearis",56.0883129982891
"Sitophilus linearis",49.8967139152214
"Sitophilus linearis",24.082088659967
"Sitophilus linearis",14.9037858057237
"Sitophilus linearis",35.6523530196571
"Sitophilus linearis",9.37364451937755
"Sitophilus linearis",24.0249198318075
"Sitophilus linearis",30.04595136913
"Sitophilus linearis",46.3813171690626
"Sitophilus linearis",4.21230416630111
"Haliophyle ignita",13.6074264029876
"Haliophyle ignita",3.47391245734719
"Haliophyle ignita",26.1376262074759
"Haliophyle ignita",1.59009856481235
"Haliophyle ignita",58.8287979966619
"Haliophyle ignita",45.8811296561099
"Haliophyle ignita",31.1340991314386
"Oligota mutanda",17.3444168465473
"Oligota mutanda",12.1927339108807
"Oligota mutanda",28.2145399315096
"Oligota mutanda",16.361397572495
"Oligota mutanda",32.2910041959508
"Oligota mutanda",41.2632510161079
"Oligota mutanda",14.4658872603442
"Oligota mutanda",45.8567659448046
"Oligota mutanda",17.9627037483347
"Oligota mutanda",40.6977428177632
"Oligota mutanda",7.91365577793726
"Oligota mutanda",9.8752609943269
"Oligota mutanda",24.2641633838687
"Oligota mutanda",10.487869520864
"Oligota mutanda",9.97151731726215
"Oligota mutanda",47.1725931630743
"Oligota mutanda",24.2173155224573
"Acalles lateralis",11.5291781790702
"Acalles lateralis",13.0362202202286
"Pseudoclerada morai",15.3804481453272
"Pseudoclerada morai",22.1597242762752
"Pseudoclerada morai",30.4828065257346
"Pseudoclerada morai",10.7058816264295
"Heterocrossa achroana",40.8407420480112
"Heterocrossa achroana",55.128455847162
"Heterocrossa achroana",16.3870864193924
"Heterocrossa achroana",78.2081551466215
"Heterocrossa achroana",43.16729175891
"Heterocrossa achroana",7.86202690132889
"Heterocrossa achroana",23.6253848364045
"Neoscatella clavipes",32.204335594421
"Neoscatella clavipes",16.7273926299928
"Neoscatella clavipes",54.4711537579344
"Nysius montivagus",26.1261201247078
"Nysius montivagus",17.5979559743245
"Nysius montivagus",54.9296065596799
"Nysius montivagus",28.1717628697829
"Nysius montivagus",67.0599311153714
"Neseis nitida pipturi",73.3804547718369
"Neseis nitida pipturi",75.1577774749564
"Plagithmysus blackburni",24.0601331460684
"Plagithmysus blackburni",62.8237894159799
"Ochetellus glaber",27.6644147036972
"Ochetellus glaber",42.7705206091534
"Ochetellus glaber",66.1017450389907
"Ochetellus glaber",48.3793735858531
"Ochetellus glaber",12.3038582612113
"Ochetellus glaber",36.421543295833
"Ochetellus glaber",30.2876336150837
"Ochetellus glaber",29.2842445848384
"Ochetellus glaber",60.0962318648627
"Ochetellus glaber",26.6421881888261
"Ochetellus glaber",14.4968710400742
"Ochetellus glaber",35.1299750627347
"Ochetellus glaber",20.9084210157435
"Ochetellus glaber",14.0987606289873
"Ochetellus glaber",68.2078797851438
"Ochetellus glaber",13.1146834730365
"Ochetellus glaber",4.30677648711149
"Ochetellus glaber",9.96109963497867
"Ochetellus glaber",17.7242011306041
"Ochetellus glaber",32.5214797233692
"Ochetellus glaber",21.942247811077
"Ochetellus glaber",23.9936811946376
"Ochetellus glaber",29.3707733634016
"Ochetellus glaber",29.7191994222991
"Ochetellus glaber",30.5270869860839
"Ochetellus glaber",55.5001752208466
"Pediobius wilderi",18.6867965502959
"Pediobius wilderi",26.4332171959226
"Cydia walsinghamii",2.22801301308948
"Drosophila imparisetae",37.9765487561513
"Drosophila imparisetae",46.6232056832674
"Drosophila imparisetae",21.6523443558674
"Drosophila imparisetae",61.9160476926974
"Drosophila imparisetae",69.5462012278918
"Drosophila imparisetae",32.8153250162298
"Drosophila imparisetae",78.4945788126871
"Drosophila imparisetae",26.4300311227229
"Drosophila imparisetae",43.3807306050267
"Drosophila imparisetae",11.609162564023
"Drosophila imparisetae",17.073945936955
"Drosophila imparisetae",13.344777854558
"Drosophila imparisetae",32.7813192705757
"Drosophila imparisetae",32.2589960037708
"Drosophila imparisetae",31.0414285401062
"Drosophila imparisetae",45.6939940511945
"Drosophila imparisetae",38.4863592000143
"Drosophila imparisetae",18.5921151228203
"Orthotylus diospyri",42.9507693152549
"Scoparia loxocentra",20.719238644188
"Scoparia loxocentra",53.357078814249
"Scoparia loxocentra",5.78891840360482
"Scoparia loxocentra",42.0946571881341
"Scoparia loxocentra",25.5815623028447
"Scoparia loxocentra",47.4710395416538
"Scoparia loxocentra",43.6143006575543
"Scoparia loxocentra",12.5791435116757
"Scoparia loxocentra",33.5886403200748
"Scoparia loxocentra",53.1650813754031
"Scoparia loxocentra",4.39612931971918
"Scoparia loxocentra",13.4966264847575
"Scoparia loxocentra",24.3138514170548
"Scoparia loxocentra",3.17271962412547
"Scoparia loxocentra",23.514730342771
"Scoparia loxocentra",15.9255847737508
"Scoparia loxocentra",49.4663048440612
"Scoparia loxocentra",13.7287645808178
"Scoparia loxocentra",26.7347430417639
"Scoparia loxocentra",24.7367942410844
"Scoparia loxocentra",16.1727615757226
"Scoparia loxocentra",13.8383003991286
"Scoparia loxocentra",17.9842444470168
"Scoparia loxocentra",3.70983193419124
"Scoparia loxocentra",23.2748694968216
"Scoparia loxocentra",30.6475168431863
"Scoparia loxocentra",28.0858831046505
"Scoparia loxocentra",82.6548035096659
"Scoparia loxocentra",10.9206889616965
"Scoparia loxocentra",14.3282453369729
"Scoparia loxocentra",45.4514916887209
"Scoparia loxocentra",7.78888846004642
"Scoparia loxocentra",37.355057799433
"Scoparia loxocentra",35.1285746853051
"Scoparia loxocentra",46.0920703940187
"Scoparia loxocentra",24.7421403114595
"Scoparia loxocentra",17.7395408188639
"Scoparia loxocentra",37.3181456425777
"Scoparia loxocentra",21.5443270240248
"Scoparia loxocentra",13.0880533678164
"Scoparia loxocentra",19.7796285421676
"Litargus vestitus",20.200126073468
"Litargus vestitus",31.9536209948763
"Litargus vestitus",45.9109214306583
"Litargus vestitus",36.907699795357
"Litargus vestitus",36.9810650038635
"Litargus vestitus",15.6363897861446
"Litargus vestitus",36.9789490260198
"Litargus vestitus",26.3459159865113
"Litargus vestitus",66.1326310678389
"Litargus vestitus",25.8881993201737
"Litargus vestitus",16.8341982342796
"Litargus vestitus",102.349840248935
"Litargus vestitus",14.6404564714893
"Litargus vestitus",19.3582539142408
"Litargus vestitus",18.7758108394147
"Litargus vestitus",27.645462094567
"Litargus vestitus",8.25265093457629
"Litargus vestitus",6.99109449069296
"Litargus vestitus",98.7507903888776
"Litargus vestitus",30.0802710326296
"Litargus vestitus",19.2779815789744
"Litargus vestitus",66.7048204302853
"Litargus vestitus",37.6657586629742
"Litargus vestitus",28.7109788578279
"Litargus vestitus",28.4334608862038
"Litargus vestitus",13.5816705210464
"Litargus vestitus",8.46169565906498
"Litargus vestitus",21.0308205670548
"Litargus vestitus",21.7451800572043
"Litargus vestitus",45.2040091901241
"Litargus vestitus",54.7416618183166
"Litargus vestitus",12.4496842452157
"Litargus vestitus",53.4706431430525
"Litargus vestitus",88.4522388512045
"Litargus vestitus",26.4599982894634
"Litargus vestitus",27.0790200436097
"Litargus vestitus",11.1462807633825
"Litargus vestitus",28.0147017399956
"Litargus vestitus",37.6347153436112
"Litargus vestitus",29.6688941394156
"Litargus vestitus",31.7089762693851
"Litargus vestitus",23.284407859232
"Litargus vestitus",50.9618531333303
"Litargus vestitus",34.9374451291099
"Litargus vestitus",29.0974549521701
"Litargus vestitus",29.0023110167363
"Litargus vestitus",22.6874046392829
"Deilephila nerii",47.3524437685401
"Deilephila nerii",22.484947979444
"Deilephila nerii",24.2903423780369
"Pipunculus macrothrix",25.8619324823443
"Pipunculus macrothrix",37.0003351206751
"Pipunculus macrothrix",46.7484184553451
"Sarcophaga dux",24.7183157558715
"Sarcophaga dux",21.0527920837722
"Sarcophaga dux",27.2364451047708
"Syagrius fulvitarsis",13.0287804290664
"Eupelmus euoplias",50.9485539980362
"Eupelmus euoplias",23.7455172936177
"Eupelmus euoplias",27.2970385649501
"Eupelmus euoplias",19.8471526422717
"Eupelmus euoplias",31.6521904108541
"Eupelmus euoplias",33.8509238770876
"Eupelmus euoplias",36.2460524209788
"Eupelmus euoplias",11.7301249159896
"Xyletobius flosculus",35.3626149175881
"Micromus brunnescens",5.44768348308802
"Micromus brunnescens",15.3424804409101
"Micromus brunnescens",45.4207599476784
"Telmatogeton pacificus",21.1372796973585
"Telmatogeton pacificus",45.159366881522
"Telmatogeton pacificus",19.0681675705501
"Merimnetria maculaticornis",29.2971382295327
"Plagithmysus jacobii",27.6335863119149
"Echthromorpha flavoorbitalis",6.50669809523696
"Echthromorpha flavoorbitalis",12.6105394805326
"Echthromorpha flavoorbitalis",9.58396444737877
"Echthromorpha flavoorbitalis",15.7228226157392
"Echthromorpha flavoorbitalis",20.3557851811668
"Thyrocopa decipiens",39.0371833298728
"Thyrocopa decipiens",60.7203401064072
"Thyrocopa decipiens",13.0502494404861
"Thyrocopa decipiens",45.9143298746656
"Thyrocopa decipiens",22.9719797697473
"Thyrocopa decipiens",10.6596115802269
"Thyrocopa decipiens",23.7584836645764
"Thyrocopa decipiens",8.15969442401531
"Thyrocopa decipiens",26.270686234398
"Thyrocopa decipiens",37.688007457298
"Thyrocopa decipiens",31.4033545685797
"Thyrocopa decipiens",18.3082221212893
"Thyrocopa decipiens",31.9074707536756
"Thyrocopa decipiens",49.8458740620577
"Thyrocopa decipiens",36.9641777366607
"Thyrocopa decipiens",30.6148773523582
"Thyrocopa decipiens",16.1695804238055
"Thyrocopa decipiens",55.4561547328795
"Thyrocopa decipiens",13.1499132596485
"Thyrocopa decipiens",12.2920742397596
"Thyrocopa decipiens",32.6360050802751
"Thyrocopa decipiens",44.8911260806001
"Thyrocopa decipiens",40.1792468040223
"Thyrocopa decipiens",15.5525063120404
"Thyrocopa decipiens",61.3879414354703
"Thyrocopa decipiens",50.8264647546628
"Thyrocopa decipiens",20.2845720844159
"Thyrocopa decipiens",42.7140559222578
"Thyrocopa decipiens",49.5320215111484
"Thyrocopa decipiens",12.841886817013
"Thyrocopa decipiens",50.3869830297526
"Thyrocopa decipiens",13.2650411077416
"Thyrocopa decipiens",10.2818805061912
"Thyrocopa decipiens",17.7572123380602
"Thyrocopa decipiens",40.4110459450533
"Thyrocopa decipiens",21.4354873944424
"Thyrocopa decipiens",38.1400856329379
"Thyrocopa decipiens",53.594797439075
"Thyrocopa decipiens",41.6929294862036
"Thyrocopa decipiens",33.7493320553764
"Thyrocopa decipiens",61.0916506906532
"Thyrocopa decipiens",26.942558462308
"Thyrocopa decipiens",41.7065626238406
"Thyrocopa decipiens",85.2880834362089
"Thyrocopa decipiens",18.1766700985424
"Thyrocopa decipiens",38.6881110434601
"Thyrocopa decipiens",21.5088014360154
"Thyrocopa decipiens",41.9834210587153
"Thyrocopa decipiens",33.0030477612853
"Thyrocopa decipiens",28.805688311879
"Thyrocopa decipiens",89.2490937773348
"Thyrocopa decipiens",39.8975558023774
"Thyrocopa decipiens",17.4992879992362
"Thyrocopa decipiens",21.2928861359504
"Thyrocopa decipiens",31.6241889284927
"Thyrocopa decipiens",50.4249559303867
"Thyrocopa decipiens",10.9293339694525
"Thyrocopa decipiens",9.44453406711013
"Thyrocopa decipiens",31.3174560256007
"Thyrocopa decipiens",67.389040220357
"Thyrocopa decipiens",63.959186664459
"Thyrocopa decipiens",20.3599632849777
"Thyrocopa decipiens",9.07000555626885
"Thyrocopa decipiens",27.6606437277606
"Thyrocopa decipiens",39.8117703438883
"Thyrocopa decipiens",39.3294685858049
"Thyrocopa decipiens",54.2501992733569
"Thyrocopa decipiens",69.42701233915
"Thyrocopa decipiens",11.8545538103076
"Thyrocopa decipiens",58.0023207627631
"Thyrocopa decipiens",32.9564993251884
"Thyrocopa decipiens",31.4756404462087
"Thyrocopa decipiens",57.6800040139599
"Thyrocopa decipiens",19.0109127954966
"Thyrocopa decipiens",13.6271916951108
"Thyrocopa decipiens",18.528316222949
"Thyrocopa decipiens",11.3139737188731
"Thyrocopa decipiens",21.6727991078388
"Thyrocopa decipiens",64.4077639466736
"Thyrocopa decipiens",32.5247245788747
"Thyrocopa decipiens",10.9228577638491
"Thyrocopa decipiens",14.754828633395
"Thyrocopa decipiens",16.7783873305279
"Thyrocopa decipiens",26.5896496168782
"Thyrocopa decipiens",106.51298214115
"Thyrocopa decipiens",47.2981299032522
"Thyrocopa decipiens",20.6872367166673
"Thyrocopa decipiens",38.6771278976733
"Thyrocopa decipiens",11.8536735798263
"Thyrocopa decipiens",12.7277537700191
"Thyrocopa decipiens",8.5730118966084
"Thyrocopa decipiens",27.0404926190425
"Thyrocopa decipiens",27.9741862139074
"Thyrocopa decipiens",29.9266414355719
"Thyrocopa decipiens",46.8883041404445
"Thyrocopa decipiens",37.6673422224104
"Thyrocopa decipiens",24.3156035675116
"Thyrocopa decipiens",29.511474200665
"Thyrocopa decipiens",18.8901699040921
"Thyrocopa decipiens",36.7853159484174
"Thyrocopa decipiens",37.9220115379989
"Thyrocopa decipiens",14.79404459629
"Thyrocopa decipiens",61.4104208173279
"Thyrocopa decipiens",35.331551317603
"Thyrocopa decipiens",16.8779115632861
"Thyrocopa decipiens",24.3714244198588
"Thyrocopa decipiens",60.5849477528534
"Thyrocopa decipiens",16.0922010600057
"Thyrocopa decipiens",43.5718070668781
"Thyrocopa decipiens",43.2641162318971
"Thyrocopa decipiens",38.2275351713675
"Thyrocopa decipiens",33.9131294862066
"Thyrocopa decipiens",27.701742048534
"Thyrocopa decipiens",35.661740750002
"Thyrocopa decipiens",18.603025325679
"Thyrocopa decipiens",28.0941612640253
"Thyrocopa decipiens",41.9173833702647
"Thyrocopa decipiens",16.3479089138377
"Thyrocopa decipiens",35.5193927252663
"Thyrocopa decipiens",20.2251749427806
"Thyrocopa decipiens",9.7509466333503
"Thyrocopa decipiens",38.9846130492012
"Thyrocopa decipiens",23.7118071399776
"Thyrocopa decipiens",42.1403383307454
"Thyrocopa decipiens",15.5648419910314
