"island","site","GenSp"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Ptycta apicantha"
"hawaiiisland","hawaiiisland_01","Seira terrestris"
"hawaiiisland","hawaiiisland_01","Seira terrestris"
"hawaiiisland","hawaiiisland_01","Seira terrestris"
"hawaiiisland","hawaiiisland_01","Seira terrestris"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Mecyclothorax discedens"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Oceanides pteridicola"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Cryptotermes brevis"
"hawaiiisland","hawaiiisland_01","Xyletobius lineatus"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Sitophilus linearis"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Haliophyle ignita"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Oligota mutanda"
"hawaiiisland","hawaiiisland_01","Acalles lateralis"
"hawaiiisland","hawaiiisland_01","Acalles lateralis"
"hawaiiisland","hawaiiisland_01","Pseudoclerada morai"
"hawaiiisland","hawaiiisland_01","Pseudoclerada morai"
"hawaiiisland","hawaiiisland_01","Pseudoclerada morai"
"hawaiiisland","hawaiiisland_01","Pseudoclerada morai"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Heterocrossa achroana"
"hawaiiisland","hawaiiisland_01","Neoscatella clavipes"
"hawaiiisland","hawaiiisland_01","Neoscatella clavipes"
"hawaiiisland","hawaiiisland_01","Neoscatella clavipes"
"hawaiiisland","hawaiiisland_01","Nysius montivagus"
"hawaiiisland","hawaiiisland_01","Nysius montivagus"
"hawaiiisland","hawaiiisland_01","Nysius montivagus"
"hawaiiisland","hawaiiisland_01","Nysius montivagus"
"hawaiiisland","hawaiiisland_01","Nysius montivagus"
"hawaiiisland","hawaiiisland_01","Neseis nitida pipturi"
"hawaiiisland","hawaiiisland_01","Neseis nitida pipturi"
"hawaiiisland","hawaiiisland_01","Plagithmysus blackburni"
"hawaiiisland","hawaiiisland_01","Plagithmysus blackburni"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Ochetellus glaber"
"hawaiiisland","hawaiiisland_01","Pediobius wilderi"
"hawaiiisland","hawaiiisland_01","Pediobius wilderi"
"hawaiiisland","hawaiiisland_01","Cydia walsinghamii"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Drosophila imparisetae"
"hawaiiisland","hawaiiisland_01","Orthotylus diospyri"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Scoparia loxocentra"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Litargus vestitus"
"hawaiiisland","hawaiiisland_01","Deilephila nerii"
"hawaiiisland","hawaiiisland_01","Deilephila nerii"
"hawaiiisland","hawaiiisland_01","Deilephila nerii"
"hawaiiisland","hawaiiisland_01","Pipunculus macrothrix"
"hawaiiisland","hawaiiisland_01","Pipunculus macrothrix"
"hawaiiisland","hawaiiisland_01","Pipunculus macrothrix"
"hawaiiisland","hawaiiisland_01","Sarcophaga dux"
"hawaiiisland","hawaiiisland_01","Sarcophaga dux"
"hawaiiisland","hawaiiisland_01","Sarcophaga dux"
"hawaiiisland","hawaiiisland_01","Syagrius fulvitarsis"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Eupelmus euoplias"
"hawaiiisland","hawaiiisland_01","Xyletobius flosculus"
"hawaiiisland","hawaiiisland_01","Micromus brunnescens"
"hawaiiisland","hawaiiisland_01","Micromus brunnescens"
"hawaiiisland","hawaiiisland_01","Micromus brunnescens"
"hawaiiisland","hawaiiisland_01","Telmatogeton pacificus"
"hawaiiisland","hawaiiisland_01","Telmatogeton pacificus"
"hawaiiisland","hawaiiisland_01","Telmatogeton pacificus"
"hawaiiisland","hawaiiisland_01","Merimnetria maculaticornis"
"hawaiiisland","hawaiiisland_01","Plagithmysus jacobii"
"hawaiiisland","hawaiiisland_01","Echthromorpha flavoorbitalis"
"hawaiiisland","hawaiiisland_01","Echthromorpha flavoorbitalis"
"hawaiiisland","hawaiiisland_01","Echthromorpha flavoorbitalis"
"hawaiiisland","hawaiiisland_01","Echthromorpha flavoorbitalis"
"hawaiiisland","hawaiiisland_01","Echthromorpha flavoorbitalis"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
"hawaiiisland","hawaiiisland_01","Thyrocopa decipiens"
