"","island","site","GenSp","final_name"
"733","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"734","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"735","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"736","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"737","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"738","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"739","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"740","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"741","Kauai","Kauai_01","Clunio vagans","Clunio vagans"
"742","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"743","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"744","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"745","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"746","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"747","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"748","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"749","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"750","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"751","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"752","Kauai","Kauai_01","Hyposmocoma centralis","Hyposmocoma centralis"
"753","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"754","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"755","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"756","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"757","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"758","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"759","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"760","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"761","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"762","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"763","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"764","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"765","Kauai","Kauai_01","Epiphyas postvittana","Epiphyas postvittana"
"766","Kauai","Kauai_01","Conioscinella formosa","Conioscinella formosa"
"767","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"768","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"769","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"770","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"771","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"772","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"773","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"774","Kauai","Kauai_01","Dialeurodes kirkaldyi","Dialeurodes kirkaldyi"
"775","Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"776","Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"777","Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"778","Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"779","Kauai","Kauai_01","Cryptophlebia ombrodelta","Cryptophlebia ombrodelta"
"780","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"781","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"782","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"783","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"784","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"785","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"786","Kauai","Kauai_01","Campsicnemus penicillatus","Campsicnemus penicillatus"
"787","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"788","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"789","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"790","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"791","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"792","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"793","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"794","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"795","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"796","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"797","Kauai","Kauai_01","Mesovelia mulsanti","Mesovelia mulsanti"
"798","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"799","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"800","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"801","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"802","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"803","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"804","Kauai","Kauai_01","Evaza javanensis","Evaza javanensis"
"805","Kauai","Kauai_01","Mesothriscus optimus","Mesothriscus optimus"
"806","Kauai","Kauai_01","Mesothriscus optimus","Mesothriscus optimus"
"807","Kauai","Kauai_01","Mesothriscus optimus","Mesothriscus optimus"
"808","Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"809","Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"810","Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"811","Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"812","Kauai","Kauai_01","Chrysoperla comanche","Chrysoperla comanche"
"813","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"814","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"815","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"816","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"817","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"818","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"819","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"820","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"821","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"822","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"823","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"824","Kauai","Kauai_01","Cardiocondyla venustula","Cardiocondyla venustula"
"825","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"826","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"827","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"828","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"829","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"830","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"831","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"832","Kauai","Kauai_01","Scaptomyza hardyi","Scaptomyza hardyi"
"833","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"834","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"835","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"836","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"837","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"838","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"839","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"840","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"841","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"842","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"843","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"844","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"845","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"846","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"847","Kauai","Kauai_01","Tinostoma smaragditis","Tinostoma smaragditis"
"848","Kauai","Kauai_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"849","Kauai","Kauai_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"850","Kauai","Kauai_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"851","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"852","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"853","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"854","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"855","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"856","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"857","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"858","Kauai","Kauai_01","Nipponorthezia guadalcanalia","Nipponorthezia guadalcanalia"
"859","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"860","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"861","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"862","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"863","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"864","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"865","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"866","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"867","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"868","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"869","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"870","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"871","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"872","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"873","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"874","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"875","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"876","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"877","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"878","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"879","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"880","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"881","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"882","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"883","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"884","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"885","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"886","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"887","Kauai","Kauai_01","Phidippus audax","Phidippus audax"
"888","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"889","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"890","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"891","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"892","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"893","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"894","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"895","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"896","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"897","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"898","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"899","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"900","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"901","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"902","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"903","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"904","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"905","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"906","Kauai","Kauai_01","Diplonevra peregrina","Diplonevra peregrina"
"907","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"908","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"909","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"910","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"911","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"912","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"913","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"914","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"915","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"916","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"917","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"918","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"919","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"920","Kauai","Kauai_01","Holcobius insignigis","Holcobius insignis"
"921","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"922","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"923","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"924","Kauai","Kauai_01","Holcobius insignis","Holcobius insignis"
"925","Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"926","Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"927","Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"928","Kauai","Kauai_01","Dyscritomyia fulgens","Dyscritomyia fulgens"
"929","Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"930","Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"931","Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"932","Kauai","Kauai_01","Contarinia sorghicola","Contarinia sorghicola"
"933","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"934","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"935","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"936","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"937","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"938","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"939","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"940","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"941","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"942","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"943","Kauai","Kauai_01","Hawaiodillo sharpi","Hawaiodillo sharpi"
"944","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"945","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"946","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"947","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"948","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"949","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"950","Kauai","Kauai_01","Hyposmocoma petroptilota","Hyposmocoma petroptilota"
"951","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"952","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"953","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"954","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"955","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"956","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"957","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"958","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"959","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"960","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"961","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"962","Kauai","Kauai_01","Onychiurus folsomi","Onychiurus folsomi"
"963","Maui","Maui_01","Drosophila spectabilis","Drosophila spectabilis"
"964","Maui","Maui_01","Drosophila spectabilis","Drosophila spectabilis"
"965","Maui","Maui_01","Mecaphesa hiatus","Mecaphesa hiatus"
"966","Maui","Maui_01","Mecaphesa hiatus","Mecaphesa hiatus"
"967","Maui","Maui_01","Cis immaturus","Cis immaturus"
"968","Maui","Maui_01","Cis immaturus","Cis immaturus"
"969","Maui","Maui_01","Cis immaturus","Cis immaturus"
"970","Maui","Maui_01","Cis immaturus","Cis immaturus"
"971","Maui","Maui_01","Cis immaturus","Cis immaturus"
"972","Maui","Maui_01","Cis immaturus","Cis immaturus"
"973","Maui","Maui_01","Cis immaturus","Cis immaturus"
"974","Maui","Maui_01","Campsicnemus ephydrus","Campsicnemus ephydrus"
"975","Maui","Maui_01","Campsicnemus philohydratus","Campsicnemus philohydratus"
"976","Maui","Maui_01","Campsicnemus philohydratus","Campsicnemus philohydratus"
"977","Maui","Maui_01","Campsicnemus philohydratus","Campsicnemus philohydratus"
"978","Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"979","Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"980","Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"981","Maui","Maui_01","Eurynogaster variabilis","Eurynogaster variabilis"
"982","Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"983","Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"984","Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"985","Maui","Maui_01","Gymnochiromyia hawaiiensis","Gymnochiromyia hawaiiensis"
"986","Maui","Maui_01","Caryedon serratus","Caryedon serratus"
"987","Maui","Maui_01","Caryedon serratus","Caryedon serratus"
"988","Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"989","Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"990","Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"991","Maui","Maui_01","Stoeberhinus testaceus","Stoeberhinus testaceus"
"992","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"993","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"994","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"995","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"996","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"997","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"998","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"999","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"1000","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"1001","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"1002","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"1003","Maui","Maui_01","Nesomicromus brunnescens","Nesomicromus brunnescens"
"1004","Maui","Maui_01","Proterhinus comes","Proterhinus comes"
"1005","Maui","Maui_01","Proterhinus comes","Proterhinus comes"
"1006","Maui","Maui_01","Proterhinus comes","Proterhinus comes"
"1007","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1008","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1009","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1010","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1011","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1012","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1013","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1014","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1015","Maui","Maui_01","Cephalops titanus","Cephalops titanus"
"1016","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1017","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1018","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1019","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1020","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1021","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1022","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1023","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1024","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1025","Maui","Maui_01","Vespula pensylvanica","Vespula pensylvanica"
"1026","Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"1027","Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"1028","Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"1029","Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"1030","Maui","Maui_01","Canaceoides angulatus","Canaceoides angulatus"
"1031","Maui","Maui_01","Tetragnatha acuta","Tetragnatha acuta"
"1032","Maui","Maui_01","Tetragnatha acuta","Tetragnatha acuta"
"1033","Maui","Maui_01","Tetragnatha acuta","Tetragnatha acuta"
"1034","Maui","Maui_01","Forcipomyia ingrami","Forcipomyia ingrami"
"1035","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1036","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1037","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1038","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1039","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1040","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1041","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1042","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1043","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1044","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1045","Maui","Maui_01","Buenoa pallipes","Buenoa pallipes"
"1046","Maui","Maui_01","Mecyclothorax unctus","Mecyclothorax unctus"
"1047","Maui","Maui_01","Mecyclothorax unctus","Mecyclothorax unctus"
"1048","Maui","Maui_01","Oeobia heterodoxa","Oeobia heterodoxa"
"1049","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1050","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1051","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1052","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1053","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1054","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1055","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1056","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1057","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1058","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1059","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1060","Maui","Maui_01","Ephydra millbrae","Ephydra millbrae"
"1061","Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"1062","Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"1063","Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"1064","Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"1065","Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"1066","Maui","Maui_01","Lispocephala xanthopleura","Lispocephala xanthopleura"
"1067","Maui","Maui_01","Araecerus vieillardi","Araecerus vieillardi"
"1068","Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"1069","Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"1070","Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"1071","Maui","Maui_01","Carpophilus maculatus","Carpophilus maculatus"
"1072","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1073","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1074","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1075","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1076","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1077","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1078","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1079","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1080","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1081","Maui","Maui_01","Carposina mauiii","Carposina mauii"
"1082","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1083","Maui","Maui_01","Carposina mauii","Carposina mauii"
"1084","Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"1085","Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"1086","Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"1087","Maui","Maui_01","Odynerus nigripennis","Odynerus nigripennis"
"1088","Maui","Maui_01","Chlorococcus straussiae","Chlorococcus straussiae"
"1089","Maui","Maui_01","Chlorococcus straussiae","Chlorococcus straussiae"
"1090","Maui","Maui_01","Chlorococcus straussiae","Chlorococcus straussiae"
"1091","Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"1092","Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"1093","Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"1094","Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"1095","Maui","Maui_01","Nysius beardsleyi","Nysius beardsleyi"
"1096","Maui","Maui_01","Neseis haleakalae","Neseis haleakalae"
"1097","Maui","Maui_01","Neseis haleakalae","Neseis haleakalae"
"1098","Maui","Maui_01","Drosophila lemniscata","Drosophila lemniscata"
"1099","Maui","Maui_01","Drosophila lemniscata","Drosophila lemniscata"
"1100","Maui","Maui_01","Drosophila disticha","Drosophila disticha"
"1101","Maui","Maui_01","Drosophila disticha","Drosophila disticha"
"1102","Maui","Maui_01","Eurynogaster spiniger","Eurynogaster spiniger"
